,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
647,23.4,28.4,0.1,2.1,85.5,14.1,15.34,8.3,3261.1188811188813,2830.6241258741256,3747.2222222222226,1.605262418032248e-28
648,22.8,29.6,1.5,2.0,81.9,14.1,14.5,6.9,2835.7307692307695,2316.4487179487182,3533.3333333333326,1.4128147027431391e-28
649,24.3,26.9,39.1,1.7,90.9,14.1,5.31,9.8,1393.7884615384617,1091.8846153846157,1208.3333333333335,7.153640381800822e-29
650,23.5,26.4,31.4,2.3,96.3,14.0,2.55,10.0,773.673076923077,643.9038461538462,602.7777777777777,4.034561606553886e-29
651,23.9,26.3,102.6,3.0,96.3,14.0,3.09,10.0,782.6666666666666,624.9807692307693,758.3333333333334,4.0139312163377433e-29
652,25.0,29.4,3.9,3.5,89.3,14.0,8.06,9.6,2549.4166666666665,2153.769230769231,1980.5555555555554,1.3090511736197353e-28
653,25.5,29.1,18.5,1.9,92.1,13.9,5.02,9.8,1684.2051282051282,1466.8333333333333,1183.3333333333333,8.550119705689256e-29
654,22.9,26.0,75.7,3.3,92.8,13.9,6.74,8.0,2329.826923076923,2085.044871794872,1641.6666666666667,1.1659268958446304e-28
655,22.6,26.1,0.0,1.8,85.3,13.9,6.7,9.0,2012.0384615384617,1708.1346153846155,1586.111111111111,1.0136935191276746e-28
656,22.7,26.1,19.1,2.3,89.5,13.9,6.96,9.1,1022.2179487179488,834.5705128205128,1502.7777777777778,5.270334581534069e-29
657,23.7,25.8,50.3,2.6,95.4,13.8,1.43,9.8,550.0961538461538,460.79487179487177,333.33333333333337,2.8657445158713904e-29
658,24.7,29.5,44.6,2.0,91.6,13.8,7.77,9.9,2509.6217948717945,2065.378205128205,2036.1111111111113,1.2552906131688806e-28
659,22.4,27.3,97.0,2.2,92.5,13.8,7.44,9.5,1699.9551282051284,1436.9423076923076,1936.1111111111109,8.556337883839243e-29
660,23.5,31.3,0.0,1.9,83.9,13.7,13.62,8.3,2969.75641025641,2577.6410256410254,3380.555555555555,1.4436385570428316e-28
661,26.3,30.3,0.0,2.5,82.4,13.7,7.96,8.5,1862.0192307692307,1549.4230769230767,1908.3333333333333,9.449394849630501e-29
662,26.5,28.0,0.4,3.5,86.1,13.7,4.14,9.3,1950.3910256410259,1656.224358974359,913.8888888888889,9.859245939132492e-29
663,25.0,27.0,69.0,1.9,96.0,13.6,3.25,9.3,1024.3461538461538,851.1730769230771,763.8888888888889,5.351153703836294e-29
664,25.3,30.8,0.0,3.0,82.6,13.6,14.3,8.3,4666.205128205128,4459.019230769231,3711.1111111111113,2.0516518598947765e-28
665,26.1,32.2,0.0,2.3,77.9,13.5,18.44,4.4,4621.455128205129,4599.717948717949,4700.0,2.099589831553972e-28
666,24.0,31.9,0.0,1.6,76.3,13.5,19.81,2.8,5217.019230769231,5288.288461538461,4863.888888888889,2.345463289664342e-28
667,23.6,31.4,0.0,2.0,76.8,13.5,22.54,2.3,5529.705128205128,5305.75,5624.999999999999,2.5111045401829944e-28
668,25.0,31.7,0.0,1.7,76.0,13.4,15.16,6.4,3844.1217948717945,3442.692307692308,3886.1111111111113,1.8224067412889923e-28
669,25.2,29.2,2.5,1.6,83.1,13.4,8.74,8.8,1647.634615384615,1409.6538461538464,2108.3333333333335,8.12398604093454e-29
670,21.7,27.6,42.6,2.1,87.4,13.4,7.56,9.0,1501.3012820512818,1272.9935897435898,1758.333333333333,7.440711634281353e-29
671,21.5,29.9,0.0,1.9,78.4,13.3,18.72,6.0,5398.5192307692305,5543.576923076923,4625.0,2.3955651773856242e-28
672,23.7,32.0,0.0,2.2,71.6,13.3,20.25,5.9,5093.282051282051,4803.386446886447,5113.88888888889,2.384788613943827e-28
673,26.0,34.5,0.0,2.1,69.5,13.2,21.21,5.9,5227.99542124542,4957.752747252747,5458.333333333335,2.3928439333325336e-28
674,27.0,34.5,0.6,3.4,68.3,13.2,19.68,6.4,4230.747252747253,3897.527472527472,5122.222222222222,2.016895452698509e-28
675,25.6,28.6,8.7,3.6,84.6,13.2,5.5,9.9,1745.0384615384617,1594.8186813186812,1455.5555555555557,8.54350413594927e-29
676,26.0,29.7,13.6,1.6,89.1,13.1,10.18,8.9,2473.062271062271,2301.912087912088,2580.5555555555557,1.221465592310106e-28
677,25.5,29.0,13.6,1.3,90.1,13.1,8.7,8.4,1837.164835164835,1560.6813186813185,2077.777777777778,9.321631638558358e-29
678,24.4,30.6,42.5,2.1,88.8,13.1,12.89,7.9,3439.675824175824,3395.3901098901097,3266.6666666666665,1.6268754398429783e-28
679,23.8,30.0,0.0,2.8,77.9,13.0,12.25,8.8,2684.796703296703,2417.2252747252746,3163.888888888889,1.3170236905852518e-28
680,23.8,29.5,0.0,1.9,72.4,13.0,11.35,8.8,3206.7857142857147,2952.467032967033,2955.555555555555,1.527176404392327e-28
681,22.6,26.4,33.3,2.3,91.3,13.0,3.34,9.6,730.5659340659341,583.510989010989,877.7777777777777,3.6888052146513385e-29
682,20.0,25.6,29.8,4.8,82.0,12.9,13.51,7.4,3993.967948717949,4007.769230769231,3641.666666666666,1.8536266226034898e-28
683,19.9,27.5,0.0,2.7,63.9,12.9,21.21,1.6,5985.03663003663,6361.615384615385,5363.88888888889,2.712477915562115e-28
684,19.2,27.3,0.0,2.0,66.6,12.8,14.49,8.0,3630.593406593406,3318.835164835165,3719.4444444444443,1.7368442900888208e-28
685,19.5,24.4,6.4,2.7,80.0,12.8,7.13,9.4,1845.9890109890114,1509.0274725274726,1847.2222222222224,9.29465562432677e-29
686,17.5,20.6,61.0,4.2,93.5,12.8,3.37,10.0,939.3333333333334,759.7884615384615,891.6666666666665,4.931067044918351e-29
687,20.6,26.5,0.0,4.2,71.5,12.7,21.87,5.4,5473.181318681318,5907.735347985348,5694.444444444444,2.530059062845105e-28
688,19.0,25.3,1.3,2.1,83.4,12.7,12.29,7.6,2995.301282051282,2791.7912087912086,3266.666666666667,1.4520598691461722e-28
689,18.8,27.0,3.9,2.0,75.8,12.6,19.17,6.3,4379.649267399266,4568.740842490843,4969.444444444444,1.9749307288573338e-28
690,19.2,27.1,1.2,2.8,72.6,12.6,12.87,7.6,2516.602564102564,2168.997252747253,3380.5555555555557,1.2547859860645546e-28
691,18.1,23.2,5.7,2.0,83.8,12.6,7.34,9.5,1985.4999999999998,1701.4230769230767,1897.2222222222226,1.0105501764859909e-28
692,16.7,26.6,0.0,1.9,70.4,12.5,20.53,2.8,4915.548534798534,5016.08608058608,5286.111111111111,2.1948336435979977e-28
693,17.6,24.9,0.0,1.8,79.3,12.5,13.86,4.6,3353.060439560439,3120.038461538462,3549.9999999999995,1.5331121263923225e-28
694,18.9,27.7,0.0,1.6,76.4,12.4,16.56,7.5,4724.494505494506,5026.021978021979,4394.444444444444,2.0898305616535975e-28
695,21.3,24.9,0.3,1.9,79.9,12.4,6.21,9.4,1803.1483516483515,1659.3736263736262,1544.4444444444443,8.678082417655773e-29
696,20.1,23.6,0.0,2.1,70.3,12.4,9.35,8.4,2474.412087912088,2243.016483516483,2433.3333333333335,1.19085030241327e-28
697,18.1,25.8,0.0,2.8,62.0,12.3,21.24,3.1,5567.846886446886,6001.565934065934,5600.0,2.486887502146292e-28
698,17.6,26.2,0.3,2.2,59.3,12.3,21.25,1.5,5597.708791208792,6374.329670329669,5605.555555555556,2.415241464808748e-28
699,15.6,24.9,0.0,2.0,57.6,12.2,22.19,0.0,5827.125457875458,6644.492673992673,5825.000000000001,2.5024964996091615e-28
700,13.6,25.3,0.0,1.7,56.1,12.2,19.54,4.5,4757.472527472528,5158.04945054945,5163.88888888889,2.1196142985270574e-28
701,15.5,25.6,0.0,2.8,55.3,12.2,21.71,3.1,5593.0989010989015,6310.928571428571,5758.333333333333,2.517410146666097e-28
702,15.2,23.8,0.0,3.3,59.9,12.1,16.99,7.6,4393.554945054946,4797.302197802197,4552.777777777778,2.003883021873432e-28
703,16.8,25.4,0.0,3.7,59.6,12.1,18.54,6.6,4455.934065934066,4826.247252747253,4900.000000000001,2.0855372751152128e-28
704,16.6,25.4,0.0,2.5,64.1,12.1,13.39,4.9,4086.214285714286,4404.379120879121,3569.444444444444,1.9170133458389023e-28
705,14.8,24.8,0.0,2.4,62.5,12.0,15.92,4.0,4662.221611721611,5426.724358974359,4091.6666666666665,2.0314521596326924e-28
706,14.9,25.8,0.0,2.0,63.3,12.0,18.7,1.1,4974.324175824176,5607.89010989011,4866.666666666667,2.1930215450433582e-28
707,15.7,26.5,0.0,2.0,66.0,11.9,19.29,1.1,4361.824175824177,4864.131868131868,5094.444444444445,1.907177089334844e-28
708,15.3,23.9,0.0,1.9,67.6,11.9,14.84,6.8,3774.6208791208787,3773.928571428571,3916.6666666666674,1.7660213695777637e-28
709,16.2,25.7,38.3,1.7,78.0,11.8,14.0,7.1,3147.642857142857,3215.1758241758243,3786.1111111111113,1.4556710045416278e-28
710,15.6,23.6,0.0,2.1,74.9,11.8,10.89,5.5,3222.8351648351645,3356.137362637363,2866.6666666666665,1.456411723252181e-28
711,16.3,21.9,0.0,2.3,79.6,11.8,6.34,9.1,1773.532967032967,1637.1978021978023,1611.111111111111,8.293147734451641e-29
712,18.3,23.2,0.0,1.6,72.5,11.7,9.79,8.0,2640.9450549450553,2632.8076923076924,2619.4444444444443,1.223908004524944e-28
713,10.6,21.8,0.0,2.8,65.1,11.7,12.36,7.1,3418.5549450549456,3421.1978021978025,3347.222222222222,1.6439086624554229e-28
714,8.5,18.4,0.0,2.5,57.3,11.6,19.44,2.3,5140.504578754578,6190.985347985349,5186.111111111111,2.2343691724997307e-28
715,9.3,19.7,0.0,2.0,55.9,11.6,19.81,2.5,5152.792124542126,6283.21336996337,5277.777777777777,2.2450723600038243e-28
716,9.9,22.0,0.0,1.9,48.9,11.6,16.99,3.8,4635.33424908425,5473.0989010989015,4547.222222222223,2.018577621860818e-28
717,12.1,23.1,0.0,3.1,53.0,11.5,19.27,0.1,5058.2344322344325,6264.56684981685,5133.333333333333,2.1915048197075556e-28
718,12.4,23.3,0.0,3.0,53.4,11.5,18.55,4.6,4842.934065934066,6012.934065934067,4950.000000000001,2.043434666408288e-28
719,12.3,21.5,0.0,2.0,60.1,11.4,15.28,5.3,4054.1428571428564,4439.071428571428,4086.1111111111113,1.8263704337916536e-28
720,12.7,20.8,0.0,1.8,68.5,11.4,11.45,5.8,2690.1208791208787,2587.4725274725274,3027.7777777777774,1.3265816883726432e-28
721,12.1,21.3,0.0,2.2,68.6,11.4,13.59,2.6,3215.6538461538457,3587.4120879120874,3677.777777777777,1.4772515866782638e-28
722,8.6,18.4,0.0,2.2,52.3,11.3,14.16,3.5,3598.8388278388275,4120.938644688645,3766.666666666667,1.662695596178809e-28
723,8.5,18.0,0.0,2.4,47.0,11.3,12.19,6.6,3148.2710622710624,3659.8736263736264,3283.333333333333,1.4607471178521168e-28
724,6.5,18.5,0.0,1.5,41.8,11.3,14.48,6.6,3974.564102564102,4710.865384615385,3930.5555555555557,1.8057335454684031e-28
725,8.6,15.4,0.0,1.5,64.3,11.2,5.28,7.6,1509.1153846153845,1283.378205128205,1422.2222222222222,7.352166746185096e-29
726,8.7,18.6,0.0,1.8,64.3,11.2,17.65,1.0,4580.974358974359,5966.564102564103,4758.333333333333,2.00005360902884e-28
727,7.2,20.2,0.0,2.0,65.5,11.1,15.96,0.5,4362.961538461538,5491.929487179487,4294.444444444445,1.9172828514259179e-28
728,9.8,21.3,0.0,1.7,74.4,11.1,15.27,0.0,3954.9102564102564,5040.294871794872,4130.555555555556,1.7570183028430096e-28
729,9.9,21.7,0.0,1.6,67.1,11.1,15.67,0.4,4074.294871794872,5287.923992673993,4238.888888888889,1.8180853243057545e-28
730,11.8,17.3,0.0,1.9,69.4,11.0,4.72,7.3,1286.6602564102561,1100.8269230769233,1272.222222222222,6.267321398069254e-29
731,8.4,18.2,0.0,2.8,66.0,11.0,11.01,4.6,2733.0705128205127,3505.2564102564106,3005.5555555555557,1.2173166641822226e-28
